t,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
0.170,-44.8013,-82.0984,-111.8513,-161.1982,-67.1383,36.1661,267.8537,-554.0074,370.5080,84.1247,-37.9933,26.5127
0.180,-44.8129,-82.0967,-111.8562,-161.1971,-67.1435,36.1661,267.7218,-554.0428,370.4871,84.1261,-37.9926,26.5042
0.190,-44.8225,-82.0957,-111.8597,-161.1961,-67.1484,36.1661,267.6208,-554.0760,370.4708,84.1270,-37.9921,26.4976
0.200,-44.8299,-82.0952,-111.8623,-161.1954,-67.1520,36.1660,267.5449,-554.1027,370.4594,84.1278,-37.9917,26.4922
0.210,-44.8359,-82.0949,-111.8639,-161.1949,-67.1551,36.1660,267.4886,-554.1253,370.4521,84.1283,-37.9915,26.4884
0.220,-44.8403,-82.0950,-111.8651,-161.1944,-67.1575,36.1660,267.4492,-554.1437,370.4460,84.1286,-37.9913,26.4857
0.230,-44.8438,-82.0951,-111.8658,-161.1940,-67.1597,36.1660,267.4222,-554.1582,370.4421,84.1288,-37.9911,26.4839
0.240,-44.8463,-82.0953,-111.8662,-161.1938,-67.1614,36.1660,267.4023,-554.1704,370.4399,84.1289,-37.9911,26.4825
0.250,-44.8480,-82.0954,-111.8664,-161.1936,-67.1625,36.1660,267.3890,-554.1783,370.4382,84.1290,-37.9910,26.4817
0.260,-44.8492,-82.0955,-111.8666,-161.1934,-67.1634,36.1660,267.3812,-554.1830,370.4368,84.1291,-37.9910,26.4812
0.270,-44.8500,-82.0955,-111.8667,-161.1934,-67.1642,36.1660,267.3746,-554.1863,370.4367,84.1291,-37.9909,26.4811
0.280,-44.8506,-82.0955,-111.8667,-161.1933,-67.1648,36.1660,267.3702,-554.1887,370.4366,84.1291,-37.9909,26.4810
0.290,-44.8510,-82.0955,-111.8668,-161.1933,-67.1652,36.1660,267.3676,-554.1901,370.4367,84.1291,-37.9909,26.4810
0.300,-44.8514,-82.0956,-111.8668,-161.1933,-67.1656,36.1660,267.3657,-554.1918,370.4364,84.1291,-37.9909,26.4809
0.310,-44.8516,-82.0956,-111.8668,-161.1933,-67.1659,36.1660,267.3648,-554.1927,370.4364,84.1291,-37.9908,26.4809
0.320,-44.8518,-82.0956,-111.8668,-161.1933,-67.1661,36.1660,267.3640,-554.1934,370.4364,84.1291,-37.9908,26.4810
0.330,-44.8520,-82.0957,-111.8667,-161.1933,-67.1662,36.1660,267.3635,-554.1940,370.4364,84.1291,-37.9908,26.4810
0.340,-44.8521,-82.0957,-111.8667,-161.1933,-67.1663,36.1660,267.3632,-554.1943,370.4364,84.1291,-37.9908,26.4810
0.350,-44.8521,-82.0957,-111.8667,-161.1933,-67.1664,36.1660,267.3630,-554.1946,370.4364,84.1291,-37.9908,26.4810
0.360,-44.8522,-82.0957,-111.8667,-161.1933,-67.1665,36.1660,267.3629,-554.1948,370.4364,84.1291,-37.9908,26.4810
0.370,-44.8522,-82.0957,-111.8667,-161.1933,-67.1665,36.1660,267.3628,-554.1949,370.4364,84.1291,-37.9908,26.4810
0.380,-44.8522,-82.0957,-111.8667,-161.1933,-67.1665,36.1660,267.3628,-554.1950,370.4364,84.1291,-37.9908,26.4811
0.390,-44.8522,-82.0958,-111.8667,-161.1933,-67.1665,36.1660,267.3628,-554.1951,370.4364,84.1291,-37.9908,26.4811
0.400,-44.8523,-82.0958,-111.8667,-161.1933,-67.1665,36.1660,267.3628,-554.1951,370.4364,84.1291,-37.9908,26.4811
0.410,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1951,370.4364,84.1291,-37.9908,26.4811
0.420,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1951,370.4364,84.1291,-37.9908,26.4811
0.430,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.440,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.450,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.460,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.470,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.480,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.490,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.500,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.510,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.520,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.530,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.540,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.550,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.560,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.570,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.580,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.590,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.600,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.610,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.620,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.630,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.640,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.650,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.660,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.670,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.680,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.690,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.700,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.710,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.720,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.730,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.740,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.750,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.760,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.770,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.780,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.790,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.800,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.810,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.820,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.830,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.840,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.850,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.860,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.870,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.880,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.890,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.900,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.910,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.920,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.930,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.940,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.950,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.960,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.970,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.980,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
0.990,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.000,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.010,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.020,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.030,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.040,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.050,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.060,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.070,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.080,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.090,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.100,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.110,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.120,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.130,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.140,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.150,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.160,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.170,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.180,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.190,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.200,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.210,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.220,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.230,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.240,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.250,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.260,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.270,-44.8523,-82.0958,-111.8667,-161.1933,-67.1666,36.1660,267.3628,-554.1952,370.4364,84.1291,-37.9908,26.4811
1.280,-52.9304,-86.2048,-107.8422,-160.9081,-68.6007,35.9946,212.2985,-603.1067,372.4489,83.1421,-37.7169,19.6248
1.290,-52.1953,-85.5088,-108.5132,-160.8082,-68.4430,36.0465,224.3440,-604.2422,373.7394,83.4845,-37.9221,19.7076
1.300,-50.5053,-84.7383,-109.3991,-160.8805,-68.1695,36.0871,237.6977,-596.3997,373.9702,83.7506,-38.0338,21.1687
1.310,-48.9375,-84.1264,-110.0427,-160.9529,-67.9270,36.1155,248.9397,-586.6337,373.5930,83.8975,-38.0650,22.6726
1.320,-47.6887,-83.6422,-110.5053,-161.0106,-67.7054,36.1344,256.9196,-577.7776,373.0030,83.9733,-38.0635,23.8822
1.330,-46.7364,-83.2509,-110.8467,-161.0589,-67.5211,36.1467,262.2602,-570.6391,372.4591,84.0127,-38.0535,24.7883
1.340,-46.0348,-82.9374,-111.1044,-161.0997,-67.3813,36.1545,265.6714,-565.2184,372.0281,84.0351,-38.0426,25.4425
1.350,-45.5386,-82.6926,-111.3010,-161.1325,-67.2830,36.1594,267.7234,-561.2770,371.6973,84.0502,-38.0326,25.8974
1.360,-45.2040,-82.5081,-111.4502,-161.1572,-67.2177,36.1624,268.8351,-558.5184,371.4387,84.0624,-38.0240,26.1989
1.370,-44.9912,-82.3737,-111.5624,-161.1746,-67.1781,36.1642,269.3245,-556.6629,371.2325,84.0729,-38.0166,26.3879
1.380,-44.8647,-82.2790,-111.6459,-161.1862,-67.1562,36.1652,269.4251,-555.4651,371.0632,84.0826,-38.0103,26.4980
1.390,-44.7976,-82.2144,-111.7070,-161.1930,-67.1472,36.1658,269.3006,-554.7313,370.9239,84.0911,-38.0053,26.5556
1.400,-44.7679,-82.1712,-111.7513,-161.1966,-67.1458,36.1661,269.0643,-554.3055,370.8123,84.0984,-38.0012,26.5804
1.410,-44.7604,-82.1432,-111.7831,-161.1979,-67.1482,36.1662,268.7860,-554.0802,370.7231,84.1042,-37.9981,26.5857
1.420,-44.7659,-82.1257,-111.8054,-161.1980,-67.1535,36.1662,268.5121,-553.9807,370.6541,84.1088,-37.9957,26.5807
1.430,-44.7776,-82.1149,-111.8210,-161.1973,-67.1601,36.1662,268.2653,-553.9548,370.6020,84.1123,-37.9940,26.5711
1.440,-44.7910,-82.1089,-111.8317,-161.1963,-67.1669,36.1662,268.0554,-553.9661,370.5613,84.1151,-37.9926,26.5606
1.450,-44.8038,-82.1056,-111.8389,-161.1951,-67.1728,36.1662,267.8845,-553.9960,370.5323,84.1169,-37.9917,26.5507
1.460,-44.8149,-82.1038,-111.8440,-161.1940,-67.1780,36.1661,267.7525,-554.0284,370.5099,84.1184,-37.9910,26.5423
1.470,-44.8235,-82.1030,-111.8475,-161.1931,-67.1824,36.1661,267.6551,-554.0599,370.4939,84.1195,-37.9904,26.5360
1.480,-44.8305,-82.1026,-111.8501,-161.1924,-67.1858,36.1661,267.5821,-554.0878,370.4818,84.1203,-37.9901,26.5309
1.490,-44.8365,-82.1025,-111.8516,-161.1917,-67.1888,36.1660,267.5270,-554.1127,370.4748,84.1207,-37.9899,26.5268
1.500,-44.8412,-82.1027,-111.8525,-161.1912,-67.1910,36.1660,267.4873,-554.1328,370.4698,84.1209,-37.9897,26.5238
1.510,-44.8441,-82.1026,-111.8533,-161.1908,-67.1927,36.1660,267.4606,-554.1445,370.4665,84.1210,-37.9896,26.5221
1.520,-44.8464,-82.1026,-111.8539,-161.1906,-67.1942,36.1660,267.4420,-554.1532,370.4646,84.1211,-37.9895,26.5209
1.530,-44.8482,-82.1026,-111.8544,-161.1904,-67.1953,36.1660,267.4300,-554.1600,370.4625,84.1213,-37.9895,26.5200
1.540,-44.8494,-82.1025,-111.8546,-161.1903,-67.1962,36.1660,267.4216,-554.1645,370.4616,84.1214,-37.9894,26.5195
1.550,-44.8502,-82.1025,-111.8548,-161.1903,-67.1968,36.1660,267.4165,-554.1674,370.4611,84.1214,-37.9894,26.5192
1.560,-44.8508,-82.1026,-111.8549,-161.1902,-67.1972,36.1660,267.4116,-554.1711,370.4607,84.1214,-37.9894,26.5189
1.570,-44.8512,-82.1026,-111.8549,-161.1902,-67.1975,36.1660,267.4085,-554.1735,370.4604,84.1215,-37.9894,26.5186
1.580,-44.8514,-82.1027,-111.8550,-161.1902,-67.1977,36.1660,267.4074,-554.1746,370.4600,84.1215,-37.9894,26.5186
1.590,-44.8516,-82.1027,-111.8550,-161.1902,-67.1978,36.1660,267.4069,-554.1753,370.4597,84.1216,-37.9893,26.5185
1.600,-44.8516,-82.1026,-111.8551,-161.1901,-67.1979,36.1660,267.4064,-554.1750,370.4594,84.1216,-37.9893,26.5186
1.610,-44.8517,-82.1026,-111.8552,-161.1901,-67.1979,36.1660,267.4059,-554.1750,370.4592,84.1216,-37.9893,26.5186
1.620,-44.8517,-82.1025,-111.8553,-161.1901,-67.1980,36.1660,267.4055,-554.1749,370.4590,84.1216,-37.9893,26.5186
1.630,-44.8517,-82.1025,-111.8553,-161.1901,-67.1980,36.1660,267.4053,-554.1748,370.4590,84.1216,-37.9893,26.5186
1.640,-44.8518,-82.1025,-111.8553,-161.1901,-67.1980,36.1660,267.4052,-554.1747,370.4589,84.1215,-37.9893,26.5186
1.650,-44.8518,-82.1025,-111.8553,-161.1901,-67.1981,36.1660,267.4051,-554.1747,370.4589,84.1215,-37.9893,26.5186
1.660,-44.8518,-82.1025,-111.8553,-161.1900,-67.1981,36.1660,267.4050,-554.1747,370.4589,84.1215,-37.9893,26.5186
1.670,-44.8518,-82.1025,-111.8554,-161.1900,-67.1981,36.1660,267.4049,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.680,-44.8518,-82.1025,-111.8554,-161.1900,-67.1981,36.1660,267.4048,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.690,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4048,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.700,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4048,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.710,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4048,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.720,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4048,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.730,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4048,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.740,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.750,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.760,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.770,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.780,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.790,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.800,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.810,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.820,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.830,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.840,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.850,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.860,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.870,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.880,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.890,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.900,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.910,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.920,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.930,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.940,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
1.950,-44.8518,-82.1024,-111.8554,-161.1900,-67.1981,36.1660,267.4047,-554.1747,370.4590,84.1215,-37.9893,26.5186
